NAME,SYMBOL,SLUG,N MARKET PAIRS,DATE ADDED,TAGS,MAX SUPPLY,CIRC SUPPLY,TOTAL SUPPLY,CMC RANK,LAST UPDATED,EXCH CUR,PRICE,VOLUME 24h,% CHANGE 1h,% CHANGE 24h,% CHANGE 7d,% CHANGE 30d,% CHANGE 60d,% CHANGE 90d,MARKET CAP
CargoX,CXO,cargox,4,2018-01-31T00:00:00.000Z,logistics,,165509840.3,215119015.6,604,2021-05-11T12:52:06.000Z,GBP,0.201155395,183469.4052,-0.28535655,-7.03575885,0.801131,-20.01726299,213.5768551,523.4048551,33293197.31
Curate,XCUR,curate,12,2020-12-10T00:00:00.000Z,"fashion,retail,marketplace,collectibles-nfts,defi,e-commerce,payments",8500000,6113988.528,8500000,605,2021-05-11T12:51:09.000Z,GBP,5.450291628,11305545.84,12.36311343,34.19350753,72.498712,29.7850136,498.6870079,269.7494803,33323020.49
BitForex Token,BF,bitforex-token,4,2019-08-30T00:00:00.000Z,"marketplace,centralized-exchange,payments",,4266670932,10000000000,606,2021-05-11T12:52:04.000Z,GBP,0.007794929,593476.8427,-1.75051205,-3.25961965,6.4374588,73.56783061,230.6396522,254.8226807,33258395.77
Telos,TLOS,telos,9,2019-09-17T00:00:00.000Z,"medium-of-exchange,services,enterprise-solutions,zero-knowledge-proofs,smart-contracts,eos",,270123443.8,355208370.7,607,2021-05-11T12:52:07.000Z,GBP,0.123462505,59026.09372,6.4070513,2.87650489,31.0296318,49.29261934,5.93802104,67.02043396,33350117.13
Obyte,GBYTE,obyte,5,2016-12-27T00:00:00.000Z,,1000000,753680.6874,1000000,608,2021-05-11T12:52:07.000Z,GBP,43.79874969,345645.2445,-1.12425992,-3.05727715,-10.20298397,63.06080414,68.10137727,110.7988288,33010271.78
Nash,NEX,nash-exchange,5,2019-04-01T00:00:00.000Z,"marketplace,decentralized-exchange,defi",50000000,29166201,50000000,609,2021-05-11T12:51:09.000Z,GBP,1.123948485,184640.2461,-0.97154614,-8.33643784,-22.00365323,9.9806432,-34.2115767,79.94551743,32781307.43
Swingby,SWINGBY,swingby,15,2020-07-28T00:00:00.000Z,defi,1000000000,164361296.3,975000000,610,2021-05-11T12:51:10.000Z,GBP,0.197651022,1165045.198,-0.25815673,-7.88883907,-29.25241589,-53.15096217,-59.28337449,-28.55018097,32486178.2
TE-FOOD,TONE,te-food,3,2018-03-10T00:00:00.000Z,"logistics,data-provenance",1000000000,567973685.8,1000000000,611,2021-05-11T12:52:07.000Z,GBP,0.056362439,638884.9365,-7.40222733,-19.29493485,-0.19201,33.34558963,178.8200471,300.6856022,32012382.46
Measurable Data Token,MDT,measurable-data-token,19,2018-01-09T00:00:00.000Z,"marketplace,ai-big-data",1000000000,666990346,1000000000,612,2021-05-11T12:52:05.000Z,GBP,0.048265556,12029781.75,-1.01112569,-6.58098771,-6.86519011,-39.75930185,5.20453393,29.73531022,32192659.75
Sentinel Protocol,UPP,sentinel-protocol,6,2018-06-18T00:00:00.000Z,,,458804451.3,500000000,613,2021-05-11T12:52:06.000Z,GBP,0.070154067,321.2039629,-30.65787936,-35.32493525,-42.09873745,-52.27818023,-13.80863481,196.6452766,32186998.16
Stakenet,XSN,stakenet,6,2018-04-11T00:00:00.000Z,"tpos,x11,masternodes",,116604338.3,120143375.6,614,2021-05-11T12:52:07.000Z,GBP,0.272137993,139066.4298,-0.11123535,2.34364744,4.01452545,-20.16867164,2.22484479,-5.2955913,31732470.59
Etherisc DIP Token,DIP,etherisc,5,2020-08-14T00:00:00.000Z,insurance,1000000000,184931488.6,1000000000,615,2021-05-11T12:52:06.000Z,GBP,0.16909803,380114.9683,-0.89985822,-15.49615104,-1.4067473,-14.7223715,9.79484551,-10.21081642,31271550.5
DeepBrain Chain,DBC,deepbrain-chain,11,2017-12-28T00:00:00.000Z,"platform,ai-big-data",10000000000,3200000000,10000000000,616,2021-05-11T12:52:05.000Z,GBP,0.009698246,1486534.14,-1.51824207,-4.69071591,18.49738598,-16.70355523,421.2589113,768.9630478,31034387.39
TerraKRW,KRT,terra-krw,5,2020-01-15T00:00:00.000Z,,,52163416851,52164145960,617,2021-05-11T12:51:18.000Z,GBP,0.000593499,16895.37258,-1.41612956,-6.32743441,-6.57619564,-4.47590707,-4.93887019,-7.61122195,30958928.4
Navcoin,NAV,nav-coin,8,2014-06-12T00:00:00.000Z,"pos,medium-of-exchange,privacy,payments,staking,dao",,71716685.7,71716685.7,618,2021-05-11T12:52:06.000Z,GBP,0.432093638,907127.41,-1.01082285,-6.20806857,-7.21538838,-33.68124091,32.13883548,83.66605509,30988323.61
BaaSid,BAAS,baasid,1,2018-08-10T00:00:00.000Z,,,5500000000,10000000000,619,2021-05-11T12:52:03.000Z,GBP,0.005544129,1.00E-08,-2.90210642,-8.35578911,-38.26659214,-54.6828856,920.7904946,1339.490916,30492708.28
Sentinel,DVPN,sentinel,11,2018-04-17T00:00:00.000Z,cosmos-ecosystem,,1999969999,1999970000,620,2021-05-11T12:51:08.000Z,GBP,0.015416085,748901.7981,-4.63238624,-12.05771033,-15.65171308,-20.17052671,-12.00824161,309.2626866,30831707.19
Ultiledger,ULT,ultiledger,8,2019-01-07T00:00:00.000Z,services,,2364828294,4500000000,621,2021-05-11T12:52:07.000Z,GBP,0.013133015,79017.23335,0.44817522,-5.38671746,-33.25535759,32.12767638,40.08695846,39.25835271,31057325.83
Bounce Token (OLD),BOT,bounce-token-old,15,2020-08-07T00:00:00.000Z,"decentralized-exchange,defi,binance-smart-chain,polkadot-ecosystem",100000,12256.74408,76716.17435,622,2021-05-11T12:52:04.000Z,GBP,2509.28975,1.00E-08,-0.14527373,-0.7408974,-1.71707005,4.45559086,32.85217945,81.09595694,30755722.28
Rakon,RKN,rakon,8,2019-12-25T00:00:00.000Z,,285714286,242857143,285714286,623,2021-05-11T12:52:06.000Z,GBP,0.126468468,577297.3449,-0.84951393,-4.25779973,-2.5708132,39.26511429,85.06433283,-37.49603386,30713770.73
Veritaseum,VERI,veritaseum,3,2017-06-08T00:00:00.000Z,services,,2149646.44,100000000,624,2021-05-11T12:51:08.000Z,GBP,14.25691445,1654.091443,-0.99906536,-13.60573907,-0.049979,-2.987237,-7.68546622,13.12089285,30647325.4
Nucleus Vision,NCASH,nucleus-vision,13,2018-02-26T00:00:00.000Z,"retail,iot",,7124866222,10000000000,625,2021-05-11T12:52:07.000Z,GBP,0.004282442,1616511.649,-1.41544476,0.23977033,-18.51845992,-14.24678983,171.0672442,236.4262645,30511826.46
Float Protocol,BANK,float-protocol,9,2021-02-27T00:00:00.000Z,,,75149.04114,81000,626,2021-05-11T12:52:06.000Z,GBP,400.9853291,1626093.368,-2.02375853,-16.0158459,-22.2210271,11.69489602,-8.09680005,,30133663
ELYSIA,EL,elysia,5,2020-03-30T00:00:00.000Z,,,2781445190,6889477072,627,2021-05-11T12:52:04.000Z,GBP,0.010819784,1966840.893,0.11263922,-5.01217429,-24.10805586,-51.85755414,390.9150645,524.8495611,30094636.42
Mirrored iShares Gold Trust,mIAU,mirrored-ishares-gold-trust,2,2020-12-16T00:00:00.000Z,tokenized-stock,0,2329108.312,2329108.312,628,2021-05-11T12:51:09.000Z,GBP,12.70057576,1.00E-08,-0.17547895,-0.43831144,0.70014291,2.82794543,8.31023804,-6.16292011,29581016.59
Auto,AUTO,auto,20,2021-02-03T00:00:00.000Z,"defi,yield-farming,amm,binance-smart-chain,dex,yield-aggregator,heco-ecosystem",80000,14600.43,14600.43,629,2021-05-11T12:52:03.000Z,GBP,2025.247675,7277899.947,-0.24691389,-3.15547012,-26.52992795,-24.26711961,-5.67652302,-11.59350914,29569486.91
ROOBEE,ROOBEE,roobee,14,2019-10-17T00:00:00.000Z,,5400000000,2491177732,5400000000,630,2021-05-11T12:51:08.000Z,GBP,0.01168293,2084063.478,-0.998197,-12.63589265,-17.50062363,76.63951323,264.6371381,406.5250819,29104256.16
Aurora,AOA,aurora,9,2018-06-26T00:00:00.000Z,"platform,smart-contracts",,9970001542,10000000000,631,2021-05-11T12:51:10.000Z,GBP,0.002913605,1537650.81,-0.45404512,-5.95544733,-7.89445164,-41.65267486,52.58416326,110.9407566,29048647.55
Bridge Mutual,BMI,bridge-mutual,4,2021-01-31T00:00:00.000Z,"insurance,polkadot-ecosystem,polkastarter,exnetwork-capital-portfolio",160000000,24187283.75,160000000,632,2021-05-11T12:52:04.000Z,GBP,1.199046402,298055.9545,-1.5182981,-10.5535064,-6.6060846,-29.25262692,-31.80783327,-48.80559834,29001675.56
mStable USD,MUSD,mstable-usd,5,2020-06-28T00:00:00.000Z,"defi,stablecoin",,41085970.46,41085970.46,633,2021-05-11T12:52:07.000Z,GBP,0.705449583,254036.3267,-2.23789345,-5.63205481,-3.54788744,-1.20077577,0.06444438,1.88312899,28984080.74
Raiden Network Token,RDN,raiden-network-token,15,2017-11-08T00:00:00.000Z,"platform,state-channels,fabric-ventures-portfolio",,50991691.9,100000000,634,2021-05-11T12:52:03.000Z,GBP,0.563453761,6044581.991,-2.15870436,-17.93191973,-23.30531249,-43.41145367,57.64170153,131.9139672,28731460.57
BitMart Token,BMX,bitmart-token,3,2018-07-13T00:00:00.000Z,marketplace,,173717944.2,650578983.2,635,2021-05-11T12:51:09.000Z,GBP,0.16475573,2484908.379,-0.22729758,7.24947736,25.33472075,123.0744119,462.9387156,606.4311214,28621026.67
Cocos-BCX,COCOS,cocos-bcx,7,2019-08-21T00:00:00.000Z,"media,collectibles-nfts,gaming",100000000,42015868,100000000,636,2021-05-11T12:52:04.000Z,GBP,0.679060005,3864881.729,-3.12768113,-15.02660565,-22.74394375,-27.31013061,-41.5708114,54.26635998,28531295.53
Anchor Neural World,ANW,anchor-neural-world,3,2020-08-04T00:00:00.000Z,,1000000000,275297977,1000000000,637,2021-05-11T12:51:14.000Z,GBP,0.103205108,32700829.65,-0.93929185,-2.71152856,-2.1858392,-5.13230114,52.25190572,23.79225561,28412157.5
Callisto Network,CLO,callisto-network,7,2018-05-22T00:00:00.000Z,"mineable,services",6500000000,2575109612,2614098213,638,2021-05-11T12:51:09.000Z,GBP,0.010979949,236669.5337,-2.14422492,-8.54459079,-11.18607172,-17.65085219,259.5598226,649.1975317,28274572.76
Benchmark Protocol,MARK,benchmark-protocol,7,2020-11-24T00:00:00.000Z,"defi,ethereum,yield-farming,rebase",,32207343.79,101861203.4,639,2021-05-11T12:52:05.000Z,GBP,0.878682521,3612582.871,2.25901545,-20.817065,-24.07860531,-12.71582732,3.52297511,-34.08863928,28300030.03
dForce,DF,dforce,21,2020-06-22T00:00:00.000Z,defi,,114772956.8,999951289.8,640,2021-05-11T12:51:08.000Z,GBP,0.245115003,2771155.213,-1.06565668,-10.24757803,-9.28840818,-20.0350477,-0.0089007,34.23588226,28132573.64
Morpheus Labs,MITX,morpheus-labs,9,2018-05-04T00:00:00.000Z,"platform,enterprise-solutions",,423063076.2,723999995,641,2021-05-11T12:52:08.000Z,GBP,0.066572084,2376829.438,-1.37464001,-5.34825824,-5.84398835,-38.25522047,79.16609449,124.802262,28164190.62
Aleph.im,ALEPH,aleph-im,22,2020-07-08T00:00:00.000Z,"mineable,cosmos-ecosystem,distributed-computing,filesharing,storage,polkadot-ecosystem,solana-ecosystem",500000000,87317933.65,500000000,642,2021-05-11T12:51:09.000Z,GBP,0.316590763,518204.2198,-0.30328883,-0.48407084,13.07308575,-26.98457726,49.3701178,20.50344421,27644051.26
Robonomics.network,XRT,robonomics-network,14,2019-10-07T00:00:00.000Z,"iot,polkadot-ecosystem",,974889.281,9984039.309,643,2021-05-11T12:52:07.000Z,GBP,28.05117587,919973.7908,-1.13239379,-12.58120461,-7.33873376,-41.13127688,16.52941706,20.00700521,27346790.68
VIDY,VIDY,vidy,15,2019-09-04T00:00:00.000Z,,,9888864266,10000000000,644,2021-05-11T12:52:06.000Z,GBP,0.002767168,2343225.264,-1.11240464,-6.0381349,-12.11568193,-29.7770799,201.5977084,239.9901692,27364151.17
BASIC,BASIC,basic,4,2020-04-20T00:00:00.000Z,,10000000000,4965151055,8326258167,645,2021-05-11T12:52:05.000Z,GBP,0.005514797,516747.7373,-1.40111523,-8.19700063,-17.81274165,-18.33152795,35.81735801,35.10930398,27381801.07
Mirrored iShares Silver Trust,mSLV,mirrored-ishares-silver-trust,2,2020-12-16T00:00:00.000Z,tokenized-stock,0,1480800.234,1480800.234,646,2021-05-11T12:52:06.000Z,GBP,18.41020466,37323.15907,-0.17060204,-0.98584048,0.86752539,6.60844889,8.4409348,-7.93221651,27261835.37
Alpha Quark Token,AQT,alpha-quark-token,5,2020-10-20T00:00:00.000Z,,30000000,6993205.131,30000000,647,2021-05-11T12:52:05.000Z,GBP,3.862767333,59182.35839,-0.14963322,-1.74705046,-8.74298858,-33.41657573,-33.73240268,168.0905343,27013124.33
Props Token,PROPS,props,12,2020-07-20T00:00:00.000Z,social-money,1000000000,306600957.9,681779051.4,648,2021-05-11T12:51:08.000Z,GBP,0.087885214,1879530.582,-5.91561553,-13.57673515,39.39802838,11.95620328,117.7208097,134.3494219,26945690.76
Plian,PI,pchain,9,2018-06-04T00:00:00.000Z,"platform,interoperability,smart-contracts",2100000000,821876333,1561546868,649,2021-05-11T12:51:09.000Z,GBP,0.032661817,240654.7923,-0.23440387,-8.34041181,-11.05577132,-17.68322736,46.71704121,232.5289655,26843974.72
DigitalNote,XDN,digitalnote,5,2014-06-24T00:00:00.000Z,"mineable,pow,cryptonight,privacy,payments",10000000000,4893803901,5040853441,650,2021-05-11T12:52:04.000Z,GBP,0.005080466,554151.1814,-0.44346768,-4.82281904,24.83789603,71.89840134,154.7476266,296.0320096,24862806.47
QASH,QASH,qash,24,2017-11-21T00:00:00.000Z,"marketplace,discount-token,payments",,350000000,1000000000,651,2021-05-11T12:52:04.000Z,GBP,0.076887775,583138.406,-0.77860746,-5.81858775,-6.57071307,-30.38531121,43.40016336,100.7673791,26910721.22
Blox,CDT,blox,13,2017-08-07T00:00:00.000Z,"asset-management,smart-contracts",,1000000000,1000000000,652,2021-05-11T12:51:10.000Z,GBP,0.026675872,1445213.181,-2.55753147,-13.01097212,-15.0070851,-24.84618068,34.60166116,131.4729284,26675871.88
UniLayer,LAYER,unilayer,11,2020-08-19T00:00:00.000Z,"collectibles-nfts,decentralized-exchange,defi",40000000,20022298,40000000,653,2021-05-11T12:52:07.000Z,GBP,1.329422554,2421470.077,-0.91980864,-14.61000374,-24.50375862,-25.54341026,144.9972741,385.3108248,26618094.54
APY.Finance,APY,apy-finance,9,2020-09-29T00:00:00.000Z,"defi,yield-farming,yield-aggregator,alameda-research-portfolio,exnetwork-capital-portfolio",,26694291.45,100000000,654,2021-05-11T12:52:03.000Z,GBP,0.988721782,1133161.42,-0.72531528,-6.23307867,-6.15887071,-16.6654655,-16.60577406,14.66384949,26393227.4
Mirrored Invesco QQQ Trust,mQQQ,mirrored-invesco-qqq-trust,2,2020-12-16T00:00:00.000Z,,0,113080.8844,113080.8844,655,2021-05-11T12:51:11.000Z,GBP,231.3667687,271458.0327,-0.17547895,-4.49123169,-6.15329438,-5.70163688,2.13240398,-11.90165079,26163158.82
Cashaa,CAS,cashaa,5,2018-02-15T00:00:00.000Z,platform,,813441582.1,1000000000,656,2021-05-11T12:52:06.000Z,GBP,0.032046758,1162225.386,-3.49061099,18.14654184,19.13038737,-35.63436491,-68.10966881,-67.84098898,26068165.69
DEAPcoin,DEP,deapcoin,13,2020-04-10T00:00:00.000Z,"collectibles-nfts,gaming",30000000000,4181758846,30000000000,657,2021-05-11T12:52:05.000Z,GBP,0.006193964,1588478.68,1.11626051,-9.00059678,-13.50814465,-8.57043167,23.14095081,14.08462585,25901665.63
Mirrored Amazon,mAMZN,mirrored-amazon,3,2020-12-16T00:00:00.000Z,,0,11397.95417,11397.95417,658,2021-05-11T12:51:10.000Z,GBP,2270.866128,234135.3758,-0.17547895,-4.19397588,-8.00703095,-8.26855636,2.7078975,-13.2250423,25883228.04
GlitzKoin,GTN,glitzkoin,6,2019-05-07T00:00:00.000Z,,,247499427.9,998999327.9,659,2021-05-11T12:51:10.000Z,GBP,0.104297529,297203.4599,-3.15022325,-15.99552777,-18.72748322,,,,25813578.66
InsurAce,INSUR,insurace,14,2021-03-15T00:00:00.000Z,insurance,100000000,8070036.488,100000000,660,2021-05-11T12:52:08.000Z,GBP,3.174461218,2543599.697,-2.372124,-8.59295013,-24.67628898,-41.28619402,,,25618017.86
CUDOS,CUDOS,cudos,12,2021-01-13T00:00:00.000Z,exnetwork-capital-portfolio,10000000000,659258838.1,10000000000,661,2021-05-11T12:52:03.000Z,GBP,0.038834664,1069265.139,-5.47041191,-9.95216317,6.25881229,-11.82941032,28.13943702,22.06354714,25602095.61
XSGD,XSGD,xsgd,5,2021-02-17T00:00:00.000Z,stablecoin,,49817415.93,58079239.87,662,2021-05-11T12:52:05.000Z,GBP,0.510291643,244549.6402,0.12289634,-2.59370122,-6.29249106,-3.40394047,-5.37198712,,25421411
Venus SXP,vSXP,vsxp,1,2020-12-11T00:00:00.000Z,,,396674884,396674884,663,2021-05-11T12:51:09.000Z,GBP,0.063770786,1.00E-08,-2.22068246,-7.93900835,-16.37345505,-9.05395643,29.34731585,88.61757245,25296269.27
Bondly,BONDLY,bondly,16,2020-12-09T00:00:00.000Z,"collectibles-nfts,defi,binance-smart-chain,polkadot-ecosystem",,103978855,983620758,664,2021-05-11T12:52:05.000Z,GBP,0.242744465,1375368.958,2.26640998,-8.20249093,-22.56442913,-32.7177277,-29.34374229,-6.38400666,25240291.53
Viacoin,VIA,viacoin,5,2014-07-18T00:00:00.000Z,"mineable,pow,scrypt",23176392,23174111.76,23174111.76,665,2021-05-11T12:52:06.000Z,GBP,1.089071543,718503.8771,-1.33793777,-8.5171405,-9.93289903,-40.45869904,105.0942996,130.6206959,25238265.65
DuckDaoDime,DDIM,duckdaodime,8,2020-08-17T00:00:00.000Z,launchpad,1500000,1036104.318,1495465.099,666,2021-05-11T12:52:06.000Z,GBP,24.38952134,471943.4223,-0.88830946,-11.83369306,-26.26343361,-62.11054624,-58.98726892,-49.95584281,25270088.37
Mirrored United States Oil Fund,mUSO,mirrored-united-states-oil-fund,2,2020-12-16T00:00:00.000Z,tokenized-stock,0,791193.8501,791193.8501,667,2021-05-11T12:51:10.000Z,GBP,31.83679105,114613.9504,-0.17547895,-2.08485386,-2.25581599,8.2239399,-0.62119708,5.99726711,25189073.28
ICHI,ICHI,ichi,4,2020-11-19T00:00:00.000Z,yield-farming,,2896539.536,5000000,668,2021-05-11T12:52:07.000Z,GBP,8.639506623,542002.9271,-1.02362588,-24.45660035,-8.42085818,-15.63179532,53.28905824,204.2788073,25024672.5
Mirrored Tesla,mTSLA,mirrored-tesla,4,2020-12-15T00:00:00.000Z,tokenized-stock,0,59483.32818,59483.32818,669,2021-05-11T12:51:10.000Z,GBP,419.3049471,897210.0581,-1.39023457,-17.69288891,-15.62559311,-14.28031422,-14.92504529,-36.24103628,24941653.77
Mirrored Microsoft,mMSFT,mirrored-microsoft,2,2020-12-16T00:00:00.000Z,,0,141773.4097,141773.4097,670,2021-05-11T12:52:06.000Z,GBP,175.8378967,149950.3182,-0.17060204,-2.72898837,-4.96761686,-6.45001725,4.49345188,-8.04309223,24929138.18
Freeway Token,FWT,freeway-token,5,2020-11-03T00:00:00.000Z,trustswap-launchpad,10000000000,2402830687,10000000000,671,2021-05-11T12:52:06.000Z,GBP,0.010376498,1856939.871,-0.41909978,-13.29497034,31.75488505,24.80328625,12.29800998,95.56298646,24932967.48
HUNT,HUNT,hunt,5,2020-03-30T00:00:00.000Z,,210129104,110357398.9,210129104,672,2021-05-11T12:52:04.000Z,GBP,0.219341989,18314.00256,1.04529677,-6.94926827,-17.6813528,-32.68550346,40.9502585,230.092535,24206011.36
GameCredits,GAME,gamecredits,20,2014-09-01T00:00:00.000Z,"collectibles-nfts,gaming",200000000,138835455.8,200000000,673,2021-05-11T12:52:07.000Z,GBP,0.179065505,766906.0992,-0.56878416,-16.84398577,-11.40309843,-28.451131,132.5412351,331.2018073,24860640.98
Paris Saint-Germain Fan Token,PSG,paris-saint-germain-fan-token,7,2020-06-11T00:00:00.000Z,"sports,fan-token",20000000,1288396,20000000,674,2021-05-11T12:52:03.000Z,GBP,19.22473475,27078920.89,0.32254876,-4.16921487,-30.32411127,3.47770236,55.41740147,209.52794,24769071.36
Mirrored Apple,mAAPL,mirrored-apple,2,2020-12-15T00:00:00.000Z,tokenized-stock,,277256.4416,277256.4416,675,2021-05-11T12:51:10.000Z,GBP,89.12379605,285619.2157,-0.79256736,-4.87076391,-8.01247848,-7.49346056,3.22731536,-15.92370262,24710146.55
Lympo Market Token,LMT,lympo-market-token,5,2021-04-29T00:00:00.000Z,"sports,collectibles-nfts",1250000000,30677566,1250000000,676,2021-05-11T12:52:05.000Z,GBP,0.801256558,357718.5465,-0.6968627,2.01728701,-18.52276439,,,,24580600.94
Mirrored Netflix,mNFLX,mirrored-netflix,4,2020-12-15T00:00:00.000Z,tokenized-stock,0,70520.97899,70520.97899,677,2021-05-11T12:52:06.000Z,GBP,345.1104141,291734.212,-0.17060204,-5.2880091,-7.41651404,-13.0300847,-6.03275519,-19.93408321,24337524.26
Electric Vehicle Zone,EVZ,electric-vehicle-zone,3,2020-08-19T00:00:00.000Z,,8420257832,442733056,8420257832,678,2021-05-11T12:52:05.000Z,GBP,0.05442712,1112806.908,-2.31770905,-4.44648138,-23.09728454,-31.89530652,238.4913925,622.5403075,24096685.14
Illuvium,ILV,illuvium,7,2021-03-08T00:00:00.000Z,"collectibles-nfts,gaming,dao",10000000,585772.0981,7000000,679,2021-05-11T12:52:08.000Z,GBP,41.37560572,1089699.794,2.29624897,-12.79668381,-6.92670486,-38.11470707,,,24236675.37
SIX,SIX,six,5,2018-09-21T00:00:00.000Z,payments,,273776596,999999970,680,2021-05-11T12:52:04.000Z,GBP,0.088274611,1685588.542,-0.24261826,-4.44033335,6.50829597,-11.55029412,237.4584377,400.5964958,24167522.6
mStable Governance Token: Meta (MTA),MTA,meta,39,2020-06-28T00:00:00.000Z,"defi,dao,yield-aggregator,three-arrows-capital-portfolio,governance,defiance-capital,alameda-research-portfolio,parafi-capital",,17336543.53,99995244.59,681,2021-05-11T12:52:07.000Z,GBP,1.384001121,2655731.017,-1.52087023,-13.04074039,-34.27319339,-32.32199342,-21.87825831,-51.82759188,23993795.68
Vitae,VITAE,vitae,8,2018-08-14T00:00:00.000Z,"mineable,pos,medium-of-exchange,masternodes",100000000,19471178.43,24072502,682,2021-05-11T12:51:19.000Z,GBP,1.216025635,2218186.446,1.51437757,3.51760497,-4.0251633,-35.16855894,-58.78118624,-64.15328127,23677452.12
COVER Protocol,COVER,cover-protocol-new,11,2021-01-05T00:00:00.000Z,"defi,insurance,yearn-partnerships",70200,61382.1592,67433.18101,683,2021-05-11T12:52:07.000Z,GBP,385.0432998,2415099.18,-3.18570606,-5.97547761,-14.03806041,24.47833573,-11.21720467,-29.60582969,23634789.13
Mirrored Alibaba,mBABA,mirrored-alibaba,2,2020-12-15T00:00:00.000Z,tokenized-stock,,152948.6202,152948.6202,684,2021-05-11T12:51:10.000Z,GBP,153.7857031,214268.8872,-0.17547895,-3.11365087,-9.51275444,-3.62629865,-7.99350795,-25.62537384,23521311.09
Mirrored ProShares VIX,mVIXY,mirrored-proshares-vix-short-term-futures-etf,2,2020-12-16T00:00:00.000Z,,0,3926672.294,3926672.294,685,2021-05-11T12:51:09.000Z,GBP,5.986286709,830782.8172,2.09359087,9.15855217,-0.24135433,-1.72642857,-29.58325764,-43.0801663,23506186.16
Hermez Network,HEZ,hermez-network,6,2020-10-15T00:00:00.000Z,,100000000,4700000,100000000,686,2021-05-11T12:52:05.000Z,GBP,4.989927579,1205406.898,-0.22112398,-1.89094647,-7.22962093,7.65472987,27.60655195,11.46070049,23452659.62
